name,shared name,type,avgExpression,highestCluster
BCL2L12,BCL2L12,None,-0.877420963372829,nIN_1
PRMT1,PRMT1,NeuroDev,-0.0682845172593936,MGE
CPT1C,CPT1C,None,0.0962343171269956,MGE
AP2A1,AP2A1,None,0.0252428484916237,nIN_1
FUZ,FUZ,NeuroDev,-0.626562565678599,IPC
MED25,MED25,NeuroDisease,-0.100019510927403,IN
PTOV1-AS1,PTOV1-AS1,None,-0.122174479579652,nIN_1
PTOV1,PTOV1,None,0.178179208613591,IN_1
PNKP,PNKP,NeuroDisease,-0.18121496956034,nIN_1
AKT1S1,AKT1S1,None,-0.328095665954511,nIN_1
TBC1D17,TBC1D17,None,0.0656750672011897,IN
NUP62,NUP62,None,-0.0920123399452581,RG
ATF5,ATF5,NeuroDev,-0.395918242274779,nIN_1
VRK3,VRK3,None,-0.164168908348938,nIN_1
ZNF473,ZNF473,None,-0.155750306103386,nEN_1
MYH14,MYH14,None,0.535671738402836,IN_1
KCNC3,KCNC3,None,-0.0409901045370625,nIN_1
NR1H2,NR1H2,GeneralTF,-0.155020167758352,nIN_1
POLD1,POLD1,None,0.13836244661051,nIN
EMC10,EMC10,None,0.0434915209622913,nEN_1
JOSD2,JOSD2,None,0.105439065507052,IPC
LRRC4B,LRRC4B,None,-0.090950346631897,nIN_1
SYT3,SYT3,None,-0.437291907040857,nIN
C19orf81,C19orf81,None,-1.19065015323921,nEN_1
SHANK1,SHANK1,NeuroDev,0.0178124865810769,nIN_1
CLEC11A,CLEC11A,None,-0.746388971698131,IN
C19orf48,C19orf48,None,-0.32361794050493,nEN_1
CTU1,CTU1,None,0.0211011074009144,nIN_1
IGLON5,IGLON5,None,0.0865017821384323,MGE
VSIG10L,VSIG10L,None,-0.594404980290676,nEN_1
ETFB,ETFB,NeuroDisease,-0.329411366146832,nEN_1
ZNF175,ZNF175,GeneralTF,-0.51976626386208,nIN_1
SPACA6,SPACA6,None,-0.409222474839969,IN
ZNF577,ZNF577,GeneralTF,-0.325201166635327,IN_1
ZNF649,ZNF649,GeneralTF,0.0751575309877928,MGE
ZNF350-AS1,ZNF350-AS1,None,0.0622858467610362,nIN_1
ZNF350,ZNF350,GeneralTF,-0.234755668037779,nIN_1
ZNF615,ZNF615,GeneralTF,-0.103708668028355,nEN
ZNF614,ZNF614,GeneralTF,-0.340405145578003,nIN
ZNF432,ZNF432,GeneralTF,-0.0967283622359297,IN
ZNF616,ZNF616,GeneralTF,-0.173554873123608,nEN_1
ZNF836,ZNF836,GeneralTF,-0.257203987541688,nIN_1
PPP2R1A,PPP2R1A,NeuroDisease,0.0411962534156801,IN_2
ZNF766,ZNF766,GeneralTF,-0.0418641466426666,IN
ZNF480,ZNF480,GeneralTF,-0.414099246154319,nIN_1
ZNF610,ZNF610,GeneralTF,-0.526024501477778,nIN_1
ZNF880,ZNF880,GeneralTF,-0.562257297505914,nEN
ZNF528-AS1,ZNF528-AS1,None,-0.486352706893972,IN
ZNF528,ZNF528,GeneralTF,-0.543954293033716,IN
ZNF701,ZNF701,GeneralTF,-0.126430440254048,IN_1
ZNF83,ZNF83,GeneralTF,0.00859877841146,IN
ZNF611,ZNF611,GeneralTF,0.239984781522959,nIN_1
ZNF320,ZNF320,GeneralTF,0.326346955792351,RG
ZNF160,ZNF160,GeneralTF,0.0090145730561484,nIN_1
ZNF415,ZNF415,GeneralTF,-0.110837800664073,nIN
ZNF347,ZNF347,None,0.0997372645717114,IN
ZNF665,ZNF665,GeneralTF,-0.745998836213037,nEN_1
ZNF677,ZNF677,GeneralTF,-0.0952579808343756,nEN_1
ZNF845,ZNF845,GeneralTF,0.342654554030575,RG
ZNF525,ZNF525,GeneralTF,-0.201641377985839,nIN_1
ZNF765,ZNF765,GeneralTF,0.0531779632511278,IPC
AC022137.4,AC022137.4,None,-0.570748266811603,nIN_1
ZNF761,ZNF761,GeneralTF,-0.0522530862778558,nEN_1
ZNF331,ZNF331,GeneralTF,0.215715471561529,nIN_1
AC008440.1,AC008440.1,None,0.0844045716246414,IN_2
MYADM,MYADM,None,0.11207764173769,nEN_1
PRKCG,PRKCG,NeuroDisease,0.165756512389221,nIN
CACNG7,CACNG7,None,0.387902052858716,RG
CACNG8,CACNG8,None,0.739778747877162,MGE
NDUFA3,NDUFA3,None,-0.0010356801201473,nEN_1
TFPT,TFPT,None,-0.0646732484852785,nEN_1
PRPF31,PRPF31,None,-0.0369487452758499,nEN_1
CNOT3,CNOT3,NeuroDisease,-0.0765957853993782,IPC
LENG1,LENG1,None,-0.188845772167278,RG
MBOAT7,MBOAT7,NeuroDisease,-0.115808456709514,nIN_1
TSEN34,TSEN34,None,-0.0189161214887456,RG
RPS9,RPS9,None,-0.291224003175536,RG
TTYH1,TTYH1,None,-0.305473851358446,MGE
LENG8-AS1,LENG8-AS1,None,0.0204350314223517,nIN_1
LENG8,LENG8,None,-0.325065434393227,nIN
NLRP2,NLRP2,None,1.09609530997701,nIN
AC011476.3,AC011476.3,None,0.251319788054453,nIN_1
GP6,GP6,None,-0.170303167610172,nIN_1
RDH13,RDH13,NeuroDev,0.0594862581754395,nIN_1
EPS8L1,EPS8L1,None,-0.0915371228998684,IN
PPP1R12C,PPP1R12C,None,0.211205235006034,nIN_1
TNNI3,TNNI3,None,-0.900497786191657,nIN
SYT5,SYT5,None,0.055886664148026,RG
PPP6R1,PPP6R1,None,-0.0853683494616097,nIN
HSPBP1,HSPBP1,None,0.0537331344331135,nIN
BRSK1,BRSK1,NeuroDev,0.145569632318528,nIN_1
KMT5C,KMT5C,None,-0.15372868148562,IN_2
RPL28,RPL28,None,-0.102693064033439,RG
UBE2S,UBE2S,None,0.0644071693877249,nIN
SHISA7,SHISA7,None,0.125126388457657,nIN_1
ISOC2,ISOC2,None,-0.427911487525096,MGE
ZNF628,ZNF628,GeneralTF,-0.138891347049066,IN_1
NAT14,NAT14,None,-0.368566287381463,MGE
ZNF579,ZNF579,GeneralTF,-0.0402895951097058,nIN_1
FIZ1,FIZ1,GeneralTF,-0.12442821489846,IN
ZNF524,ZNF524,GeneralTF,-0.279388342861298,IN
ZNF865,ZNF865,None,0.0092357835188229,nEN_1
ZNF784,ZNF784,GeneralTF,-0.669556672229724,nEN_1
ZNF580,ZNF580,GeneralTF,-0.266173193087752,nEN_1
ZNF581,ZNF581,GeneralTF,-0.363581680069811,nIN_1
CCDC106,CCDC106,None,-0.144119112095566,MGE
U2AF2,U2AF2,None,0.116413262805495,nIN_1
EPN1,EPN1,None,-0.153857644347166,nEN
ZNF787,ZNF787,GeneralTF,-0.286488433186162,IN_2
ZNF444,ZNF444,GeneralTF,-0.0098454118668425,nIN_1
GALP,GALP,None,-0.0833698859847871,MGE
ZSCAN5A,ZSCAN5A,GeneralTF,-0.555566685390373,IPC
AC006116.8,AC006116.8,None,-0.61025817541584,nIN_1
ZNF582,ZNF582,GeneralTF,-0.213247614592398,nEN_1
ZNF582-AS1,ZNF582-AS1,None,-0.118844950557146,IN
ZNF583,ZNF583,GeneralTF,0.168855041679605,IN_1
ZNF667,ZNF667,GeneralTF,1.57120436717129,nIN_1
ZNF667-AS1,ZNF667-AS1,None,1.28905517623588,nIN_1
ZNF471,ZNF471,GeneralTF,0.372382348005366,nIN_1
ZFP28,ZFP28,GeneralTF,-0.598917116234738,IPC
ZNF470,ZNF470,GeneralTF,-0.454550210012136,nIN_1
ZNF71,ZNF71,GeneralTF,-0.0825427933135003,nIN_1
SMIM17,SMIM17,None,0.0461312566975725,nIN_1
ZNF264,ZNF264,GeneralTF,0.0155635536406479,IN_1
ZNF805,ZNF805,GeneralTF,-0.282100126054056,nIN_1
ZNF460-AS1,ZNF460-AS1,None,-0.170435179861374,IN_2
ZNF460,ZNF460,GeneralTF,-0.212152293334776,IPC
AC005261.1,AC005261.1,None,-0.0052681195477252,nIN_1
ZNF543,ZNF543,GeneralTF,-0.170888583543806,nIN
ZNF304,ZNF304,GeneralTF,-0.282355443887156,nIN_1
ZNF547,ZNF547,GeneralTF,0.0025102552804987,nIN_1
TRAPPC2B,TRAPPC2B,None,-0.126322554661039,IN_2
ZNF548,ZNF548,GeneralTF,-0.0502499759558063,IN
ZNF17,ZNF17,GeneralTF,-0.267282562519535,nEN_1
ZNF749,ZNF749,GeneralTF,-0.179565777247136,MGE
AC004076.2,AC004076.2,None,-0.321435670261461,nIN_1
ZNF772,ZNF772,GeneralTF,-0.376275547319382,nEN
ZNF419,ZNF419,GeneralTF,-0.328280140902445,nIN_1
ZNF773,ZNF773,GeneralTF,-0.232876576859407,nEN_1
ZNF549,ZNF549,GeneralTF,0.0335833281408815,IN
ZNF550,ZNF550,GeneralTF,-0.0354507468888963,IN_2
ZNF416,ZNF416,GeneralTF,0.0745486055684232,nIN_1
ZIK1,ZIK1,GeneralTF,-0.0509012537138655,IN_1
ZNF530,ZNF530,GeneralTF,0.330226931841214,nIN_1
ZNF134,ZNF134,GeneralTF,-0.0158205921996217,nIN_1
ZNF211,ZNF211,GeneralTF,0.130377570857226,IN
ZNF551,ZNF551,GeneralTF,-0.33796276287129,nIN_1
ZNF154,ZNF154,GeneralTF,-0.257320508707866,nEN_1
ZNF671,ZNF671,GeneralTF,-0.0305145274482305,nIN_1
ZNF776,ZNF776,GeneralTF,-0.0417931839123563,nIN_1
ZNF586,ZNF586,GeneralTF,-0.0707841791416243,nIN
ZNF552,ZNF552,GeneralTF,0.178076698070406,nIN_1
ZNF587B,ZNF587B,None,-0.37773100600911,nIN_1
ZNF814,ZNF814,GeneralTF,-0.193672622107599,nIN_1
ZNF587,ZNF587,GeneralTF,0.0772656113610576,IN
ZNF417,ZNF417,GeneralTF,0.0094119065981132,nIN_1
ZNF418,ZNF418,GeneralTF,-0.236586309249062,IN_1
ZNF256,ZNF256,GeneralTF,-0.0185976708156581,IN_2
ZNF606,ZNF606,GeneralTF,0.213132966925542,nIN_1
AC008969.1,AC008969.1,None,-0.490263258172976,MGE
ZSCAN1,ZSCAN1,GeneralTF,-0.471325129001629,nIN_1
ZNF135,ZNF135,GeneralTF,0.0967119378899567,nIN
ZSCAN18,ZSCAN18,GeneralTF,-0.185589551923487,nIN
ZNF329,ZNF329,GeneralTF,-0.0830048541313447,IN
ZNF274,ZNF274,GeneralTF,-0.18376663010082,nIN_1
ZNF544,ZNF544,GeneralTF,-0.09880774002494,nIN_1
AC020915.2,AC020915.2,None,-0.0618939583407524,nIN_1
ZNF8,ZNF8,GeneralTF,-0.0275667945193332,nEN_1
ERVK3-1,ERVK3-1,None,0.0425879201414884,IN
AC010642.2,AC010642.2,None,0.0588233344864071,nIN_1
A1BG,A1BG,None,-0.029274795886655,nIN
A1BG-AS1,A1BG-AS1,None,0.215754174095879,nIN_1
ZNF497,ZNF497,GeneralTF,-0.104092896184129,MGE
RPS5,RPS5,None,-0.219759936552797,MGE
ZNF584,ZNF584,GeneralTF,0.0237929869078218,MGE
ZNF324,ZNF324,GeneralTF,0.0486504996195186,IPC
ZNF446,ZNF446,None,-0.203839848285135,IPC
SLC27A5,SLC27A5,None,-0.271800025679787,nIN
ZBTB45,ZBTB45,NeuroDev,-0.0057441735500171,IN
TRIM28,TRIM28,GeneralTF,-0.116126581872246,nIN_1
CHMP2A,CHMP2A,None,-0.204764394465623,MGE
UBE2M,UBE2M,None,-0.142949245881672,nEN_1
MZF1-AS1,MZF1-AS1,None,-0.0844495343188998,IPC
MZF1,MZF1,GeneralTF,-0.137734697803485,MGE
C20orf96,C20orf96,None,0.0324861345929141,nEN_1
ZCCHC3,ZCCHC3,None,-0.105246616136364,MGE
NRSN2-AS1,NRSN2-AS1,None,-0.17936864665042,nIN_1
SOX12,SOX12,NeuroDev,0.194340424510645,nIN_1
NRSN2,NRSN2,NeuroDev,0.135285232979117,nIN_1
TRIB3,TRIB3,None,0.0318073465550885,IN
RBCK1,RBCK1,None,-0.202889820471186,IN
TBC1D20,TBC1D20,NeuroDisease,-0.0431910345047797,IN
CSNK2A1,CSNK2A1,NeuroDisease,0.100796621853374,nEN_1
SCRT2,SCRT2,GeneralTF,0.172768520884803,MGE
FAM110A,FAM110A,None,-0.264650877295644,nEN_1
AL110114.1,AL110114.1,None,-0.33123673593021,nEN_1
PSMF1,PSMF1,None,0.029467341204082,nIN_1
TMEM74B,TMEM74B,None,-0.0388980142258167,IPC
SDCBP2,SDCBP2,NeuroDev,-0.569416733941008,nIN
SDCBP2-AS1,SDCBP2-AS1,None,-0.423880588529701,nIN_1
FKBP1A,FKBP1A,None,-0.1970882991561,nEN
NSFL1C,NSFL1C,None,-0.0087032873289567,IN_1
PDYN,PDYN,None,2.12783410890942,nIN_1
STK35,STK35,None,-0.275696017983107,IN
SNRPB,SNRPB,NeuroDisease,-0.27352547751698,RG
ZNF343,ZNF343,GeneralTF,-0.317107794857888,nIN_1
TMC2,TMC2,None,0.668682542949496,IPC
NOP56,NOP56,None,-0.0545901674627421,RG
IDH3B,IDH3B,None,-0.16927669714719,nIN_1
EBF4,EBF4,GeneralTF,0.250423806668982,nEN_1
CPXM1,CPXM1,None,0.188096831442116,nEN_1
PCED1A,PCED1A,None,-0.0704611251542532,nIN_1
VPS16,VPS16,NeuroDisease,0.135950784174905,IPC
PTPRA,PTPRA,None,0.0753870004341229,nIN_1
MRPS26,MRPS26,None,-0.240648542569826,MGE
UBOX5-AS1,UBOX5-AS1,None,-0.157236764014747,nIN_1
UBOX5,UBOX5,None,-0.0809395845764805,nIN_1
FASTKD5,FASTKD5,None,-0.0214593200844681,nIN_1
LZTS3,LZTS3,None,0.159041132025116,nIN_1
DDRGK1,DDRGK1,None,-0.0843466929979066,IN_2
ITPA,ITPA,NeuroDisease,0.10303245586655,IN_1
C20orf194,C20orf194,None,0.0504945274575479,nIN_1
ATRN,ATRN,NeuroDev,0.0269342040037623,nIN_1
C20orf27,C20orf27,None,-0.521083003508325,MGE
CENPB,CENPB,GeneralTF,-0.0226382234387853,nEN_1
CDC25B,CDC25B,None,-0.0533393748700825,IPC
MAVS,MAVS,None,-0.188736535385321,nIN_1
AL353194.1,AL353194.1,None,0.455778619622669,nIN_1
PANK2,PANK2,NeuroDisease,-0.015677507160882,IPC
RNF24,RNF24,None,0.106203937264384,MGE
SMOX,SMOX,None,-0.233835246394209,nIN_1
PRNP,PRNP,GeneralTF,0.0625894233657123,nIN_1
RASSF2,RASSF2,None,0.0131808168621205,nEN_1
SLC23A2,SLC23A2,None,0.171760565193441,IPC
TMEM230,TMEM230,None,0.0559265526514994,nEN_1
PCNA,PCNA,None,0.0580526194949385,nIN
CDS2,CDS2,None,0.199809243527798,nIN_1
AL121757.2,AL121757.2,None,0.435071001778378,IN_1
GPCPD1,GPCPD1,None,0.401940965812275,nIN_1
SHLD1,SHLD1,None,-0.0671321503739321,nIN_1
CHGB,CHGB,None,0.111340530050849,MGE
TRMT6,TRMT6,None,-0.100338826466694,nIN
MCM8,MCM8,None,0.0953965388923199,IPC
CRLS1,CRLS1,None,0.0338803304941892,IN_2
BMP2,BMP2,NeuroDev,-0.434536343270655,RG
TMX4,TMX4,None,-0.117678769483098,IN_1
PLCB1,PLCB1,NeuroDisease,-0.444661526136279,MGE
PLCB4,PLCB4,None,0.0304089372897538,nIN_1
LAMP5,LAMP5,None,0.943436565953874,nIN_1
PAK5,PAK5,None,0.352835021445958,MGE
SNAP25-AS1,SNAP25-AS1,None,0.161451344581229,nEN_1
SNAP25,SNAP25,NeuroDisease,0.145239247727199,MGE
MKKS,MKKS,NeuroDisease,-0.155733014562495,nEN_1
SLX4IP,SLX4IP,None,-0.169928182591859,IN
JAG1,JAG1,NeuroDev,-0.104741277930404,IN
BTBD3,BTBD3,NeuroDev,-0.182117533212331,nIN_1
TASP1,TASP1,NeuroDisease,0.153744609651479,nIN_1
ESF1,ESF1,None,-0.0345268921143006,nIN_1
NDUFAF5,NDUFAF5,NeuroDisease,-0.0844766583011544,nIN_1
MACROD2,MACROD2,NeuroDev,0.169200488376557,IN_2
FLRT3,FLRT3,NeuroDev,-0.0938110293204351,IN_2
MACROD2-AS1,MACROD2-AS1,None,0.650203055877011,nIN_1
KIF16B,KIF16B,None,-0.320550052247226,nEN_1
SNRPB2,SNRPB2,GeneralTF,0.0134690338522708,nEN_1
PCSK2,PCSK2,NeuroDev,0.164719794928301,IN_2
DSTN,DSTN,None,0.0112909649513698,nEN_1
RRBP1,RRBP1,None,0.0011287625777356,IN_1
SNX5,SNX5,None,-0.0090897765968327,nEN_1
OVOL2,OVOL2,NeuroDev,0.201568279583508,nIN_1
MGME1,MGME1,NeuroDisease,0.013596931882416,IN_1
PET117,PET117,None,-0.519801821680251,nEN_1
KAT14,KAT14,None,0.40927803262539,IN_2
ZNF133,ZNF133,GeneralTF,0.193958889210717,nIN_1
DZANK1,DZANK1,NeuroDev,-0.14057559903617,IPC
POLR3F,POLR3F,None,0.226000958845382,nIN_1
RBBP9,RBBP9,GeneralTF,0.101196660955051,IN_2
SEC23B,SEC23B,None,0.206977062403027,IN_1
SMIM26,SMIM26,None,-0.0972857320718023,nEN_1
DTD1,DTD1,None,-0.0744644183821024,nEN_1
SLC24A3,SLC24A3,None,0.439950009908965,MGE
RIN2,RIN2,None,-0.188810873735169,nIN_1
NAA20,NAA20,None,-0.212160046090951,nIN
CRNKL1,CRNKL1,None,0.034046713419513,nIN_1
CFAP61,CFAP61,None,-0.798704306951206,nEN_1
INSM1,INSM1,NeuroDev,0.12935280021791,MGE
RALGAPA2,RALGAPA2,None,0.133974674877738,nIN_1
KIZ,KIZ,None,-0.0566396569902495,nIN
KIZ-AS1,KIZ-AS1,None,0.31991131925567,nIN
XRN2,XRN2,NeuroDev,-0.0688357454933716,nEN_1
NXT1,NXT1,None,-0.0118153837446697,RG
GZF1,GZF1,GeneralTF,-0.28131516950631,nEN_1
NAPB,NAPB,NeuroDisease,0.161668844907823,nEN_1
CST3,CST3,None,-0.0694133562665545,IN_1
SYNDIG1,SYNDIG1,None,0.251861276848297,nIN
APMAP,APMAP,None,-0.0865687752096528,nIN_1
ACSS1,ACSS1,None,0.875954529801048,nEN
VSX1,VSX1,NeuroDev,-1.15486149000025,MGE
ENTPD6,ENTPD6,None,-0.0397484023779963,nIN
PYGB,PYGB,None,-0.0293123405202525,nEN_1
ABHD12,ABHD12,None,0.0111548526790057,nIN_1
GINS1,GINS1,None,0.0467749722783771,nEN_1
NINL,NINL,None,0.0087319367951173,nIN_1
NANP,NANP,None,-0.0963054333691786,nIN_1
ZNF337-AS1,ZNF337-AS1,None,-0.152027618968606,nIN_1
ZNF337,ZNF337,GeneralTF,-0.232845837141634,nEN
AL390198.1,AL390198.1,None,-0.547273642050432,nIN_1
FAM182B,FAM182B,None,0.102343314285838,nEN_1
FAM182A,FAM182A,None,-0.859288245357498,nEN
FAM242A,FAM242A,None,-1.84113745614875,MGE
HM13,HM13,None,-0.0935018027087726,MGE
ID1,ID1,NeuroDev,-0.992260582943818,IN
BCL2L1,BCL2L1,None,0.0004634265629608,nIN
AL117381.1,AL117381.1,None,-0.345269958889098,nIN_1
TPX2,TPX2,None,-0.37438902730977,IN_1
DUSP15,DUSP15,None,-0.0954596958949448,nEN_1
TTLL9,TTLL9,None,0.409468847948743,IN_2
PDRG1,PDRG1,None,-0.232077822076783,IPC
XKR7,XKR7,None,0.439463219257845,MGE
TM9SF4,TM9SF4,NeuroDisease,-0.0933315518184653,nIN
PLAGL2,PLAGL2,GeneralTF,-0.339349968676851,nIN_1
POFUT1,POFUT1,NeuroDev,-0.192205849319664,nIN_1
KIF3B,KIF3B,None,0.0094634219951575,nIN_1
ASXL1,ASXL1,NeuroDisease,0.0368784092553918,IN_1
NOL4L,NOL4L,None,-0.0365549364873805,nIN
C20orf203,C20orf203,None,-0.0355892247880601,IN_1
COMMD7,COMMD7,None,-0.0242295263447133,nEN_1
DNMT3B,DNMT3B,NeuroDisease,-0.372771058390539,nIN_1
MAPRE1,MAPRE1,None,-0.0392979686071121,nEN_1
AL035071.2,AL035071.2,None,-0.379768416513041,IN
AL035071.1,AL035071.1,None,0.0611147355702484,nIN_1
CDK5RAP1,CDK5RAP1,NeuroDev,0.0482208813537016,nEN_1
SNTA1,SNTA1,None,-0.0126959996007142,nEN_1
CBFA2T2,CBFA2T2,GeneralTF,-0.101945391241838,nIN_1
NECAB3,NECAB3,None,-0.348774103513117,IN_2
E2F1,E2F1,NeuroDev,0.275697511278852,IN
ZNF341,ZNF341,GeneralTF,0.245754711454281,nIN_1
CHMP4B,CHMP4B,None,-0.0927197362405011,MGE
RALY,RALY,None,0.0013123861844802,nEN_1
EIF2S2,EIF2S2,None,-0.0805309736176539,RG
ASIP,ASIP,None,0.122867433850075,nIN_1
AL035458.2,AL035458.2,None,-0.171127174193263,nIN_1
AHCY,AHCY,NeuroDisease,-0.253372583434618,nIN_1
ITCH,ITCH,NeuroDisease,0.0244648991717267,nIN_1
DYNLRB1,DYNLRB1,None,0.0054295733371258,nEN
MAP1LC3A,MAP1LC3A,None,-0.0689152827444533,nIN_1
PIGU,PIGU,NeuroDisease,0.130854698389657,nEN_1
NCOA6,NCOA6,NeuroDev,0.119638783731274,nIN_1
TP53INP2,TP53INP2,None,0.0819335126325017,nIN_1
AL109824.1,AL109824.1,None,0.100926486276775,RG
GGT7,GGT7,None,-0.0280108143170718,nIN_1
ACSS2,ACSS2,None,-0.0430177848434565,nIN_1
GSS,GSS,NeuroDisease,-0.039074749765589,nEN_1
MYH7B,MYH7B,None,-0.0157791033991187,nIN_1
TRPC4AP,TRPC4AP,None,0.0670395866895263,RG
EDEM2,EDEM2,None,-0.260460177459944,nIN_1
MMP24OS,MMP24OS,None,-0.240497488845799,nIN
MMP24,MMP24,NeuroDev,0.0112742629250165,MGE
EIF6,EIF6,None,-0.147892874632433,RG
UQCC1,UQCC1,None,-0.0558055670002579,nIN_1
CEP250,CEP250,None,0.159485029812273,nIN_1
FO393401.1,FO393401.1,None,-0.118599840673038,IPC
ERGIC3,ERGIC3,None,-0.0711615417731599,nEN_1
CPNE1,CPNE1,NeuroDev,0.0064675323876835,nIN
RBM12,RBM12,None,-0.147564973328959,IN
NFS1,NFS1,None,0.224812050059902,nIN_1
ROMO1,ROMO1,None,0.0624043833853199,nIN
RBM39,RBM39,None,-0.0281556304239204,IN
PHF20,PHF20,None,0.0782726526137887,IN_1
SCAND1,SCAND1,None,-0.0323452834943335,nEN_1
CNBD2,CNBD2,None,-0.129952700830205,IN_2
NORAD,NORAD,None,-0.173872791839664,nIN
EPB41L1,EPB41L1,None,0.14744773780171,nEN_1
AAR2,AAR2,None,-0.038504099640261,nEN_1
DLGAP4,DLGAP4,None,0.224144197913146,MGE
DLGAP4-AS1,DLGAP4-AS1,None,0.0003842470594225,nIN_1
TGIF2,TGIF2,NeuroDev,-0.270414303156053,nIN_1
RAB5IF,RAB5IF,None,-0.144159036458678,IN
NDRG3,NDRG3,None,0.0272946063485229,nIN
DSN1,DSN1,None,0.142072547156886,nEN_1
SOGA1,SOGA1,None,0.0800127948442614,nEN_1
SAMHD1,SAMHD1,NeuroDisease,0.0847241963198808,nEN_1
RBL1,RBL1,None,0.164054262360685,MGE
MROH8,MROH8,None,-0.322659433580265,IN
RPN2,RPN2,None,0.0408559500417197,RG
MANBAL,MANBAL,None,-0.169281516897412,nEN
SRC,SRC,NeuroDev,-0.0428471829072877,nEN_1
BLCAP,BLCAP,None,0.0552646722755183,IN
NNAT,NNAT,NeuroDev,0.418870745545081,RG
CTNNBL1,CTNNBL1,None,-0.0716959404121616,nEN
VSTM2L,VSTM2L,None,0.143021856780211,MGE
TTI1,TTI1,None,0.0220397523936415,nEN_1
RPRD1B,RPRD1B,None,-0.176104080687031,nIN_1
SNHG17,SNHG17,None,0.560859527128363,IN_1
SNHG11,SNHG11,None,-0.0185738060832623,nIN_1
RALGAPB,RALGAPB,NeuroDisease,0.0896948821847683,MGE
SLC32A1,SLC32A1,NeuroDev,0.348580651794975,nIN_1
ACTR5,ACTR5,None,-0.0932203137691224,nIN_1
PPP1R16B,PPP1R16B,None,0.342601858295469,RG
FAM83D,FAM83D,None,-0.0883530748103796,IN
DHX35,DHX35,None,-0.325093859392821,nIN_1
MAFB,MAFB,NeuroDev,0.650976751735781,nIN_1
TOP1,TOP1,None,0.0394276181876976,IN_1
PLCG1-AS1,PLCG1-AS1,None,-0.3158335526467,IPC
PLCG1,PLCG1,None,0.157957560225635,nIN_1
ZHX3,ZHX3,GeneralTF,0.0058683966072925,nIN_1
CHD6,CHD6,None,0.0427244173425401,nEN_1
PTPRT,PTPRT,None,1.11235544090977,MGE
SRSF6,SRSF6,None,0.0772746695307143,IN_1
L3MBTL1,L3MBTL1,None,0.420750975454967,nIN
SGK2,SGK2,None,0.233619193049201,nIN
IFT52,IFT52,NeuroDev,0.0809551709138193,nIN
MYBL2,MYBL2,GeneralTF,-0.0120437809574367,nIN
TOX2,TOX2,None,-0.442454231270541,nIN
OSER1,OSER1,None,0.026558568211722,nEN_1
OSER1-DT,OSER1-DT,None,0.0740244785070415,IN
GDAP1L1,GDAP1L1,None,0.350719859340897,MGE
FITM2,FITM2,NeuroDisease,0.0772803570097022,nIN_1
TTPAL,TTPAL,None,0.0842936593607206,nIN_1
SERINC3,SERINC3,None,0.0488519994624669,nEN_1
PKIG,PKIG,None,0.0425199231629274,nIN_1
KCNK15-AS1,KCNK15-AS1,None,-0.106018516685404,MGE
RIMS4,RIMS4,None,0.351922295553353,RG
YWHAB,YWHAB,None,0.083632583575313,nIN_1
PABPC1L,PABPC1L,None,-0.443121574038456,nEN_1
TOMM34,TOMM34,None,0.115297844682301,nEN_1
STK4,STK4,NeuroDev,-0.115507623312167,nIN_1
SYS1,SYS1,None,-0.287659265855829,IN
DBNDD2,DBNDD2,None,-0.243000786362416,nEN_1
PIGT,PIGT,NeuroDisease,-0.0793904454882798,nEN_1
WFDC2,WFDC2,None,-0.270018765078908,RG
DNTTIP1,DNTTIP1,GeneralTF,0.0315745682878059,nIN_1
UBE2C,UBE2C,None,0.0300558401500134,nIN
SNX21,SNX21,None,-0.0164539476608378,nIN_1
ACOT8,ACOT8,None,-0.0419909621297401,nEN_1
ZSWIM3,ZSWIM3,None,0.212530401063723,nIN_1
CTSA,CTSA,None,-0.489867515867523,nEN_1
PLTP,PLTP,None,-0.851207858308634,IN
PCIF1,PCIF1,None,0.10689202518435,IN_1
ZNF335,ZNF335,NeuroDisease,-0.142010229687666,nIN_1
SLC12A5,SLC12A5,NeuroDisease,0.115094572154726,IN_1
NCOA5,NCOA5,None,-0.0833888675152106,IPC
CDH22,CDH22,NeuroDev,0.718319602621548,IPC
SLC35C2,SLC35C2,None,-0.0962444489248113,nEN_1
AL133227.1,AL133227.1,None,-0.316829272296207,nIN_1
ELMO2,ELMO2,None,-0.107498023293,nIN
ZNF334,ZNF334,GeneralTF,-0.220392298950394,IN_2
SLC13A3,SLC13A3,None,0.028016738891886,nIN_1
TP53RK,TP53RK,NeuroDisease,-0.0619138749681525,MGE
SLC2A10,SLC2A10,None,-0.161262741595314,nIN_1
EYA2,EYA2,None,-0.892508983806882,nIN_1
ZMYND8,ZMYND8,NeuroDisease,0.168805556573254,nIN_1
NCOA3,NCOA3,None,-0.0113784095287669,nIN_1
SULF2,SULF2,NeuroDev,-0.825928139294093,nIN_1
PREX1,PREX1,None,-0.090822452260074,IN_1
ARFGEF2,ARFGEF2,NeuroDisease,-0.0486419997457668,nIN_1
CSE1L,CSE1L,None,0.03845420208913,nIN
STAU1,STAU1,None,-0.0584288119827035,nIN_1
DDX27,DDX27,None,-0.142839641788203,IN
ZNFX1,ZNFX1,None,0.109142407930279,nIN_1
ZFAS1,ZFAS1,None,-0.102424040931713,RG
KCNB1,KCNB1,NeuroDisease,0.19802969747496,IN_1
PTGIS,PTGIS,None,-0.263187716697993,nEN_1
